"datasetKey","basisOfRecord","occurrenceStatus","species","decimalLatitude","decimalLongitude","continent","stateProvince","year","month","day","issues","references","license","geodeticDatum","gbifID","catalogNumber","locality","type","elevation","elevationAccuracy","county","preparations"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",35.373646,-119.018712,"NORTH_AMERICA","California",2021,10,17,"cdc,cdround","https://www.inaturalist.org/observations/102014636","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3456853924","102014636",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",34.440632,-118.559089,"NORTH_AMERICA","California",2021,10,9,"cdc,cdround","https://www.inaturalist.org/observations/106372370","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3468758211","106372370",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",43.653912,3.362069,"EUROPE","Languedoc-Roussillon",2021,10,17,"cdc,cdround","https://www.inaturalist.org/observations/106490208","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3468690691","106490208",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",43.653637,3.362137,"EUROPE","Languedoc-Roussillon",2021,10,17,"cdc,cdround","https://www.inaturalist.org/observations/106540581","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3499437675","106540581",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",43.655223,3.362907,"EUROPE","Languedoc-Roussillon",2021,10,17,"cdc,cdround","https://www.inaturalist.org/observations/106672275","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3499329019","106672275",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",43.652089,3.362393,"EUROPE","Languedoc-Roussillon",2021,10,17,"cdc,cdround","https://www.inaturalist.org/observations/107943740","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3712633650","107943740",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",36.298967,-6.14408,"EUROPE","Andalucía",2021,10,5,"cdc,cdround","https://www.inaturalist.org/observations/108381865","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3743062546","108381865",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",38.802995,-121.275812,"NORTH_AMERICA","California",2021,10,12,"cdc,cdround","https://www.inaturalist.org/observations/116361237","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3773263892","116361237",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",41.680348,-0.883835,"EUROPE","Aragón",2021,10,10,"cdc,cdround","https://www.inaturalist.org/observations/124704912","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3858946162","124704912",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",38.899356,-8.0247,"EUROPE","Évora",2021,10,5,"cdc,cdround","https://www.inaturalist.org/observations/135967096","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3915325684","135967096",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",40.491729,-3.371554,"EUROPE","Comunidad de Madrid",2021,10,5,"cdc,cdround","https://www.inaturalist.org/observations/147028083","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4022284022","147028083",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",34.110251,-116.326812,"NORTH_AMERICA","California",2021,10,28,"cdc,cdround","https://www.inaturalist.org/observations/164094361","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4127330685","164094361",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",39.760045,19.878619,"EUROPE","Peloponnese, Western Greece and the Ionian Islands",2021,10,12,"cdc,cdround","https://www.inaturalist.org/observations/199270337","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4525148408","199270337",NA,NA,NA,NA,NA,NA
"8a863029-f435-446a-821e-275f4f641165","HUMAN_OBSERVATION","PRESENT","Iris oratoria",40.166659,-0.126547,"EUROPE","Castellón",2021,10,2,"",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3996762410",NA,"Les Useras",NA,NA,NA,NA,NA
"8a863029-f435-446a-821e-275f4f641165","HUMAN_OBSERVATION","PRESENT","Iris oratoria",34.8511,33.0081,"EUROPE","Limassol",2021,10,1,"ccm",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3905710938",NA,"Limassol",NA,NA,NA,NA,NA
"8a863029-f435-446a-821e-275f4f641165","HUMAN_OBSERVATION","PRESENT","Iris oratoria",40.166672,-0.126563,"EUROPE","Castellón",2021,10,4,"",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3996362095",NA,"Les Useras",NA,NA,NA,NA,NA
"8a863029-f435-446a-821e-275f4f641165","HUMAN_OBSERVATION","PRESENT","Iris oratoria",37.98175,23.743307,"EUROPE","Attica",2021,10,8,"",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3994980957",NA,"Athens",NA,NA,NA,NA,NA
"8a863029-f435-446a-821e-275f4f641165","HUMAN_OBSERVATION","PRESENT","Iris oratoria",36.755205,-3.836226,"EUROPE","Málaga",2021,10,21,"",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3723625107",NA,"Maro",NA,NA,NA,NA,NA
"8a863029-f435-446a-821e-275f4f641165","HUMAN_OBSERVATION","PRESENT","Iris oratoria",36.989877,26.932573,"EUROPE","South Aegean",2021,10,18,"",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3722868188",NA,"Kalimnos",NA,NA,NA,NA,NA
"2282809d-f37b-4568-9164-72ca2d17227b","HUMAN_OBSERVATION","PRESENT","Iris oratoria",39.75963,19.87602,"EUROPE",NA,2021,10,12,"cdc","https://www.izeltlabuak.hu/talalat/240340","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","4907684697","240340",NA,NA,NA,NA,NA,NA
"ba8b3250-6115-4680-8c21-6129c35ba738","HUMAN_OBSERVATION","PRESENT","Iris oratoria",43.40519,4.57334,"EUROPE",NA,2021,10,5,"cdc",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","4086880725",NA,NA,NA,3,0,"Bouches-du-Rhône|Bouches-du-Rhône (mer territoriale)",NA
"8a863029-f435-446a-821e-275f4f641165","HUMAN_OBSERVATION","PRESENT","Iris oratoria",40.478909,-4.183193,"EUROPE","Comunidad Autónoma de Madrid",2021,10,2,"",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4956109050",NA,"Fresnedillas de la Oliva",NA,NA,NA,NA,NA
"8a863029-f435-446a-821e-275f4f641165","HUMAN_OBSERVATION","PRESENT","Iris oratoria",38.870186,-0.570045,"EUROPE","Valencia",2021,10,7,"",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4957781621",NA,"Albaida",NA,NA,NA,NA,NA
"8a863029-f435-446a-821e-275f4f641165","HUMAN_OBSERVATION","PRESENT","Iris oratoria",41.594408,2.329488,"EUROPE","Barcelona",2021,10,13,"",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4957590743",NA,"La Roca del Vallès",NA,NA,NA,NA,NA
"8a863029-f435-446a-821e-275f4f641165","HUMAN_OBSERVATION","PRESENT","Iris oratoria",41.265572,1.167191,"EUROPE","Tarragona",2021,10,17,"",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4956133491",NA,"Alcover",NA,NA,NA,NA,NA
"8a863029-f435-446a-821e-275f4f641165","HUMAN_OBSERVATION","PRESENT","Iris oratoria",36.755514,-3.835782,"EUROPE","Málaga",2021,10,21,"",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4957789498",NA,"Maro",NA,NA,NA,NA,NA
"8a863029-f435-446a-821e-275f4f641165","HUMAN_OBSERVATION","PRESENT","Iris oratoria",40.515765,0.51151,"EUROPE","Castellón",2021,10,30,"",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4957677226",NA,"Vinaròs",NA,NA,NA,NA,NA
"8a863029-f435-446a-821e-275f4f641165","HUMAN_OBSERVATION","PRESENT","Iris oratoria",40.515755,0.511508,"EUROPE","Castellón",2021,10,30,"",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4956168667",NA,"Vinaròs",NA,NA,NA,NA,NA
"72ea9678-7174-44c4-9535-de9cb733a15d","HUMAN_OBSERVATION","PRESENT","Iris oratoria",43.61536,6.93364,"EUROPE",NA,2021,10,2,"cdc",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","4084254600",NA,NA,NA,140,0,"Alpes-Maritimes|Var",NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",37.099532,-3.667981,"EUROPE","Andalucía",2021,10,2,"cdc,cdround","https://www.inaturalist.org/observations/96882069","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3415821891","96882069",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",28.383403,-105.623546,"NORTH_AMERICA","Chihuahua",2021,10,2,"cdc,cdround","https://www.inaturalist.org/observations/96970384","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3415369933","96970384",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",33.932887,-112.694796,"NORTH_AMERICA","Arizona",2021,10,2,"cdc,cdround","https://www.inaturalist.org/observations/96971131","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3747016436","96971131",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",33.932747,-112.694703,"NORTH_AMERICA","Arizona",2021,10,2,"cdc,cdround","https://www.inaturalist.org/observations/96974463","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3385094203","96974463",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",43.557791,4.02724,"EUROPE","Languedoc-Roussillon",2021,10,2,"cdc,cdround","https://www.inaturalist.org/observations/96998101","http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","3923522437","96998101",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",36.957824,-3.67923,"EUROPE","Andalucía",2021,10,3,"cdc,cdround","https://www.inaturalist.org/observations/97012738","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3384746165","97012738",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",39.74436,-8.715652,"EUROPE","Leiria",2021,10,3,"cdc,cdround","https://www.inaturalist.org/observations/97020481","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3384490185","97020481",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",43.604435,6.954968,"EUROPE","Provence-Alpes-Côte d'Azur",2021,10,2,"cdc,cdround","https://www.inaturalist.org/observations/97045448","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3384078221","97045448",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",33.909014,-117.436713,"NORTH_AMERICA","California",2021,10,3,"cdc,cdround","https://www.inaturalist.org/observations/97071145","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3415678844","97071145",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",28.273083,-105.47154,"NORTH_AMERICA","Chihuahua",2021,10,2,"cdc,cdround","https://www.inaturalist.org/observations/97072385","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3456093669","97072385",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",35.362633,24.257942,"EUROPE","Crete",2021,10,4,"cdc,cdround","https://www.inaturalist.org/observations/97122448","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3456370313","97122448",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",35.36264,24.257966,"EUROPE","Crete",2021,10,4,"cdc,cdround","https://www.inaturalist.org/observations/97122626","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3456338763","97122626",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",33.560915,-111.820586,"NORTH_AMERICA","Arizona",2021,10,3,"cdc,cdround","https://www.inaturalist.org/observations/97146346","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3712536443","97146346",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",35.264467,-114.305334,"NORTH_AMERICA","Arizona",2021,10,3,"cdc,cdround","https://www.inaturalist.org/observations/97209720","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3456045907","97209720",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",37.012935,-4.554016,"EUROPE","Andalucía",2021,10,5,"cdc,cdround","https://www.inaturalist.org/observations/97273182","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3398679905","97273182",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",39.660613,-0.414158,"EUROPE","Comunidad Valenciana",2021,10,5,"cdc,cdround","https://www.inaturalist.org/observations/97287433","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3384497506","97287433",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",33.965767,-117.340737,"NORTH_AMERICA","California",2021,10,2,"cdc,cdround","https://www.inaturalist.org/observations/97293933","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","5007701898","97293933",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",35.635697,-120.544089,"NORTH_AMERICA","California",2021,10,4,"cdc,cdround","https://www.inaturalist.org/observations/97304069","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3456197203","97304069",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",33.969758,-117.326287,"NORTH_AMERICA","California",2021,10,5,"cdc,cdround","https://www.inaturalist.org/observations/97308427","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3384244438","97308427",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",36.740235,-119.959123,"NORTH_AMERICA","California",2021,10,5,"cdc,cdround","https://www.inaturalist.org/observations/97321666","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3455861687","97321666",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",35.362951,24.257523,"EUROPE","Crete",2021,10,4,"cdc,cdround","https://www.inaturalist.org/observations/97338830","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3384996453","97338830",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",35.362848,24.257141,"EUROPE","Crete",2021,10,4,"cdc,cdround","https://www.inaturalist.org/observations/97338832","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3385096568","97338832",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",32.68885,-114.496155,"NORTH_AMERICA","Arizona",2021,10,6,"cdc","https://www.inaturalist.org/observations/97351992","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3743087397","97351992",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",20.401382,-98.200794,"NORTH_AMERICA","Hidalgo",2021,10,6,"cdc,cdround","https://www.inaturalist.org/observations/97387181","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3384588571","97387181",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",35.510624,23.978169,"EUROPE","Crete",2021,10,7,"cdc,cdround","https://www.inaturalist.org/observations/97422402","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3384537469","97422402",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",37.012856,-4.554139,"EUROPE","Andalucía",2021,10,6,"cdc,cdround","https://www.inaturalist.org/observations/97431097","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3399164936","97431097",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",33.965737,-117.340745,"NORTH_AMERICA","California",2021,10,2,"cdc,cdround","https://www.inaturalist.org/observations/97515204","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","5007826214","97515204",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",34.022713,-117.149133,"NORTH_AMERICA","California",2021,10,5,"cdc,cdround","https://www.inaturalist.org/observations/97558531","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3456807017","97558531",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",33.402772,-111.679449,"NORTH_AMERICA","Arizona",2021,10,6,"cdc,cdround","https://www.inaturalist.org/observations/97565941","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3391675663","97565941",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",41.308446,2.122628,"EUROPE","Cataluña",2021,10,5,"cdc","https://www.inaturalist.org/observations/97633067","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3415748908","97633067",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",39.317226,8.997039,"EUROPE","Sardegna",2021,10,9,"cdc,cdround","https://www.inaturalist.org/observations/97633794","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","4946457873","97633794",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",37.005939,-4.553711,"EUROPE","Andalucía",2021,10,9,"cdc,cdround","https://www.inaturalist.org/observations/97658969","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3399202884","97658969",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",35.511071,27.204827,"EUROPE","Aegean",2021,10,8,"cdc,cdround","https://www.inaturalist.org/observations/97669601","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3391516778","97669601",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",43.326645,5.062629,"EUROPE","Provence-Alpes-Côte d'Azur",2021,10,10,"cdc,cdround","https://www.inaturalist.org/observations/97755245","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3772411473","97755245",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",37.049309,-3.665732,"EUROPE","Andalucía",2021,10,10,"cdc,cdround","https://www.inaturalist.org/observations/97770996","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3399140987","97770996",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",38.212955,-122.125289,"NORTH_AMERICA","California",2021,10,10,"cdc,cdround","https://www.inaturalist.org/observations/97784824","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3759851750","97784824",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",38.198997,15.236019,"EUROPE","Sicily",2021,10,10,"cdc,cdround","https://www.inaturalist.org/observations/97814599","http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","4854955815","97814599",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",39.330076,-121.84777,"NORTH_AMERICA","California",2021,10,9,"cdc,cdround","https://www.inaturalist.org/observations/97848146","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3391350994","97848146",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",39.330344,-121.855216,"NORTH_AMERICA","California",2021,10,9,"cdc,cdround","https://www.inaturalist.org/observations/97848494","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3391507980","97848494",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",33.402832,-111.6799,"NORTH_AMERICA","Arizona",2021,10,10,"cdc,cdround","https://www.inaturalist.org/observations/97856223","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3415475909","97856223",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",32.255457,-110.949276,"NORTH_AMERICA","Arizona",2021,10,11,"cdc,cdround","https://www.inaturalist.org/observations/97912862","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3415753943","97912862",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",40.889595,8.746286,"EUROPE","Sardegna",2021,10,5,"cdc,cdround","https://www.inaturalist.org/observations/97926521","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4009945406","97926521",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",37.006063,-4.553052,"EUROPE","Andalucía",2021,10,11,"cdc,cdround","https://www.inaturalist.org/observations/97938028","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3391407054","97938028",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",33.987038,-117.322338,"NORTH_AMERICA","California",2021,10,7,"cdc,cdround","https://www.inaturalist.org/observations/97954777","http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","4440903503","97954777",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",34.39321,-118.565108,"NORTH_AMERICA","California",2021,10,10,"cdc,cdround","https://www.inaturalist.org/observations/97975527","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3759570706","97975527",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",36.826149,-3.93151,"EUROPE","Andalucía",2021,10,11,"cdc,cdround","https://www.inaturalist.org/observations/97993887","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3398652949","97993887",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",37.61398,-7.609351,"EUROPE","Beja",2021,10,11,"cdc,cdround","https://www.inaturalist.org/observations/98119846","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","5069734577","98119846",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",38.431817,-121.820337,"NORTH_AMERICA","California",2021,10,11,"cdc,cdround","https://www.inaturalist.org/observations/98177390","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3398712968","98177390",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",38.706548,-8.94757,"EUROPE","Setúbal",2021,10,14,"cdc,cdround","https://www.inaturalist.org/observations/98188516","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3391321251","98188516",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",33.781327,-112.276659,"NORTH_AMERICA","Arizona",2021,10,15,"cdc,cdround","https://www.inaturalist.org/observations/98331981","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3415492938","98331981",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",39.608609,16.270177,"EUROPE","Calabria",2021,10,16,"cdc,cdround","https://www.inaturalist.org/observations/98357890","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3398686132","98357890",NA,NA,NA,NA,NA,NA
