"","sp","long","lat","continent","year"
"222","Iris oratoria",-118.472587,34.173167,"NORTH_AMERICA",2024
"223","Iris oratoria",-118.471005,34.172523,"NORTH_AMERICA",2024
"224","Iris oratoria",-116.282704,34.195286,"NORTH_AMERICA",2024
"225","Iris oratoria",-106.426362,31.689954,"NORTH_AMERICA",2024
"226","Iris oratoria",-118.471748,34.178092,"NORTH_AMERICA",2024
"227","Iris oratoria",-122.281106,40.393053,"NORTH_AMERICA",2024
"228","Iris oratoria",-111.929632,33.324531,"NORTH_AMERICA",2024
"229","Iris oratoria",-111.914545,33.683497,"NORTH_AMERICA",2024
"230","Iris oratoria",-121.658366,39.451421,"NORTH_AMERICA",2024
"231","Iris oratoria",-110.952701,32.230457,"NORTH_AMERICA",2024
"232","Iris oratoria",-110.902655,32.203497,"NORTH_AMERICA",2024
"233","Iris oratoria",-102.01853,32.026956,"NORTH_AMERICA",2024
"234","Iris oratoria",-106.315147,31.62347,"NORTH_AMERICA",2024
"235","Iris oratoria",-110.988097,32.273163,"NORTH_AMERICA",2024
"236","Iris oratoria",-116.38707,33.735455,"NORTH_AMERICA",2024
"237","Iris oratoria",-106.497353,31.761996,"NORTH_AMERICA",2024
"238","Iris oratoria",-111.05493,32.352588,"NORTH_AMERICA",2024
"239","Iris oratoria",-116.376564,33.6478,"NORTH_AMERICA",2024
"240","Iris oratoria",-114.979637,36.089806,"NORTH_AMERICA",2024
"241","Iris oratoria",-110.95216,32.230491,"NORTH_AMERICA",2024
"242","Iris oratoria",-112.17601,33.566773,"NORTH_AMERICA",2024
"243","Iris oratoria",-111.037851,32.325123,"NORTH_AMERICA",2024
"244","Iris oratoria",-110.951467,32.231933,"NORTH_AMERICA",2024
"245","Iris oratoria",-109.564275,38.580472,"NORTH_AMERICA",2024
"246","Iris oratoria",-116.26815,33.69815,"NORTH_AMERICA",2024
"247","Iris oratoria",-110.952043,32.230627,"NORTH_AMERICA",2024
"248","Iris oratoria",-113.612988,37.128103,"NORTH_AMERICA",2024
"249","Iris oratoria",-120.094932,37.403197,"NORTH_AMERICA",2024
"250","Iris oratoria",-116.346111,33.82,"NORTH_AMERICA",2024
"251","Iris oratoria",-110.950912,32.23132,"NORTH_AMERICA",2024
"252","Iris oratoria",-111.055657,32.266561,"NORTH_AMERICA",2024
"253","Iris oratoria",-121.70694,37.942293,"NORTH_AMERICA",2024
"254","Iris oratoria",-120.094939,37.403221,"NORTH_AMERICA",2024
"255","Iris oratoria",-116.268142,33.698083,"NORTH_AMERICA",2024
"256","Iris oratoria",-116.49217,32.120301,"NORTH_AMERICA",2024
"257","Iris oratoria",-111.049301,32.298523,"NORTH_AMERICA",2024
"258","Iris oratoria",-111.01252,32.29126,"NORTH_AMERICA",2024
"259","Iris oratoria",-112.105499,33.754328,"NORTH_AMERICA",2024
"260","Iris oratoria",-120.09495,37.403268,"NORTH_AMERICA",2024
"261","Iris oratoria",-111.88188,34.731945,"NORTH_AMERICA",2024
"262","Iris oratoria",-117.315567,34.431179,"NORTH_AMERICA",2024
"263","Iris oratoria",-113.609256,37.118475,"NORTH_AMERICA",2024
"264","Iris oratoria",-121.841546,39.320382,"NORTH_AMERICA",2024
"265","Iris oratoria",-116.268142,33.69807,"NORTH_AMERICA",2024
"266","Iris oratoria",-103.429475,25.560852,"NORTH_AMERICA",2024
"267","Iris oratoria",-121.724062,38.64093,"NORTH_AMERICA",2024
"268","Iris oratoria",-118.570245,34.403392,"NORTH_AMERICA",2024
"269","Iris oratoria",-106.621362,31.867042,"NORTH_AMERICA",2024
"270","Iris oratoria",-120.094934,37.403217,"NORTH_AMERICA",2024
"271","Iris oratoria",-111.021339,32.224338,"NORTH_AMERICA",2024
"272","Iris oratoria",-120.094942,37.403208,"NORTH_AMERICA",2024
"273","Iris oratoria",-112.030603,33.659,"NORTH_AMERICA",2024
"274","Iris oratoria",-117.790092,34.066845,"NORTH_AMERICA",2024
"275","Iris oratoria",-117.4301,34.132836,"NORTH_AMERICA",2024
"276","Iris oratoria",-102.930733,31.951726,"NORTH_AMERICA",2024
